sku_id,brand,category,product,sku_ref,original_url,declared_image_url,product_page_url,final_image_url,status,local_path,sha256,failure_reason,classification_note,source_link_type,attempted_urls
SKU0081,Bottega Veneta,Bag,Mini Jodie,651876VCPP52376,https://bottega-veneta.dam.kering.com/asset/1f0e9724-9e15-4524-bfe5-3a99e476f91e/Medium/651876VCPP52376_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/1f0e9724-9e15-4524-bfe5-3a99e476f91e/Medium/651876VCPP52376_A.jpg?v=1,https://www.bottegaveneta.com/en-us/mini-jodie-tannin-651876VCPP52376.html,https://bottega-veneta.dam.kering.com/asset/1f0e9724-9e15-4524-bfe5-3a99e476f91e/Medium/651876VCPP52376_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0081_d85666249cc0.jpg,d85666249cc0e6e702342a52e5ab76b36d50c64f727c74d953efd16c3ebe4164,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/1f0e9724-9e15-4524-bfe5-3a99e476f91e/Medium/651876VCPP52376_A.jpg?v=1""]"
SKU0082,Bottega Veneta,Bag,Mini Jodie,651876VCPP52916,https://bottega-veneta.dam.kering.com/m/27082bd3e3bc16f5/Medium-651876VCPP52916_A.jpg?v=3,https://bottega-veneta.dam.kering.com/m/27082bd3e3bc16f5/Medium-651876VCPP52916_A.jpg?v=3,https://www.bottegaveneta.com/en-us/mini-jodie-travertine-651876VCPP52916.html,https://bottega-veneta.dam.kering.com/m/27082bd3e3bc16f5/Medium-651876VCPP52916_A.jpg?v=3,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0082_3f7d8b1eedbf.jpg,3f7d8b1eedbf19a3ae3b5e6f41e878cc1982e901a0fb457dad37e9f5a896407e,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/m/27082bd3e3bc16f5/Medium-651876VCPP52916_A.jpg?v=3""]"
SKU0083,Bottega Veneta,Bag,Mini Jodie,651876VCPP58803,https://bottega-veneta.dam.kering.com/m/12eb457e94353eb9/Medium-651876VCPP58803_A.jpg?v=8,https://bottega-veneta.dam.kering.com/m/12eb457e94353eb9/Medium-651876VCPP58803_A.jpg?v=8,https://www.bottegaveneta.com/en-us/mini-jodie-black-651876VCPP58803.html,https://bottega-veneta.dam.kering.com/m/12eb457e94353eb9/Medium-651876VCPP58803_A.jpg?v=8,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0083_175fac9b2090.jpg,175fac9b2090a47af45b838c48aeb374a49713c0a516d90240c3226907cdb654,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/m/12eb457e94353eb9/Medium-651876VCPP58803_A.jpg?v=8""]"
SKU0084,Bottega Veneta,Bag,Mini Jodie,651876VCPP59143,https://bottega-veneta.dam.kering.com/m/1261504313b2a1/Medium-651876VCPP59143_A.jpg?v=10,https://bottega-veneta.dam.kering.com/m/1261504313b2a1/Medium-651876VCPP59143_A.jpg?v=10,https://www.bottegaveneta.com/en-us/mini-jodie-chalk-651876VCPP59143.html,https://bottega-veneta.dam.kering.com/m/1261504313b2a1/Medium-651876VCPP59143_A.jpg?v=10,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0084_93f521bcc2ea.jpg,93f521bcc2eace6a4d41d77006acd87c75872a091575d7f87e95f716da450254,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/m/1261504313b2a1/Medium-651876VCPP59143_A.jpg?v=10""]"
SKU0085,Bottega Veneta,Bag,Mini Jodie,651876VCPP54333,https://bottega-veneta.dam.kering.com/asset/04fd5b93-1f2f-4c19-809a-ac3b95fafbc3/Medium/651876VCPP54333_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/04fd5b93-1f2f-4c19-809a-ac3b95fafbc3/Medium/651876VCPP54333_A.jpg?v=1,https://www.bottegaveneta.com/en-us/mini-jodie-midnight-651876VCPP54333.html,https://bottega-veneta.dam.kering.com/asset/04fd5b93-1f2f-4c19-809a-ac3b95fafbc3/Medium/651876VCPP54333_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0085_7da0338583d7.jpg,7da0338583d707570c62b259672c5e699311121e411d947df9ec0fad03dc9b85,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/04fd5b93-1f2f-4c19-809a-ac3b95fafbc3/Medium/651876VCPP54333_A.jpg?v=1""]"
SKU0086,Bottega Veneta,Bag,Mini Jodie,A00302V6RE19535,https://bottega-veneta.dam.kering.com/asset/22970c11-6bb8-47ed-8368-0fef6ad286c2/Medium/A00302V6RE19535_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/22970c11-6bb8-47ed-8368-0fef6ad286c2/Medium/A00302V6RE19535_A.jpg?v=1,https://www.bottegaveneta.com/en-us/mini-jodie-kiwi-alabaster-straw-A00302V6RE19535.html,https://bottega-veneta.dam.kering.com/asset/22970c11-6bb8-47ed-8368-0fef6ad286c2/Medium/A00302V6RE19535_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0086_93cf42798578.jpg,93cf427985784b21303be3adaae6b9fefca6bcbbc1757da4ae8ec6dde61f9a1f,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/22970c11-6bb8-47ed-8368-0fef6ad286c2/Medium/A00302V6RE19535_A.jpg?v=1""]"
SKU0087,Bottega Veneta,Bag,Mini Jodie,651876V5ZZ01676,https://bottega-veneta.dam.kering.com/asset/1cbe9379-50fb-4778-bfe2-794bbe713591/Medium/651876V5ZZ01676_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/1cbe9379-50fb-4778-bfe2-794bbe713591/Medium/651876V5ZZ01676_A.jpg?v=1,https://www.bottegaveneta.com/en-us/mini-jodie-mineral-651876V5ZZ01676.html,https://bottega-veneta.dam.kering.com/asset/1cbe9379-50fb-4778-bfe2-794bbe713591/Medium/651876V5ZZ01676_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0087_67510eadbfb4.jpg,67510eadbfb4b0ab9742dbb89488c4001ac28aa9291d9df42a39e2a3be0fa036,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/1cbe9379-50fb-4778-bfe2-794bbe713591/Medium/651876V5ZZ01676_A.jpg?v=1""]"
SKU0088,Bottega Veneta,Bag,Mini Jodie,651876V4P108922,https://bottega-veneta.dam.kering.com/m/8f6b716ff8ce4db/Medium-651876V4P108922_A.jpg?v=2,https://bottega-veneta.dam.kering.com/m/8f6b716ff8ce4db/Medium-651876V4P108922_A.jpg?v=2,https://www.bottegaveneta.com/en-us/mini-jodie-gold-651876V4P108922.html,https://bottega-veneta.dam.kering.com/m/8f6b716ff8ce4db/Medium-651876V4P108922_A.jpg?v=2,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0088_0944efc01836.jpg,0944efc01836477934442b0f7ae10dda7a979fa2902004ea10a75efd01d1bbb8,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/m/8f6b716ff8ce4db/Medium-651876V4P108922_A.jpg?v=2""]"
SKU0089,Bottega Veneta,Bag,Jodie,600261VCPP06146,https://bottega-veneta.dam.kering.com/asset/575c7871-2b94-4605-839e-f37aeb302c9d/Medium/600261VCPP06146_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/575c7871-2b94-4605-839e-f37aeb302c9d/Medium/600261VCPP06146_A.jpg?v=1,https://www.bottegaveneta.com/en-us/jodie-deep-mahogany-600261VCPP06146.html,https://bottega-veneta.dam.kering.com/asset/575c7871-2b94-4605-839e-f37aeb302c9d/Medium/600261VCPP06146_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0089_3e54671165b9.jpg,3e54671165b9d7889ceccffdd1d475425a2825253559e04f17b2abb4fb2d4000,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/575c7871-2b94-4605-839e-f37aeb302c9d/Medium/600261VCPP06146_A.jpg?v=1""]"
SKU0090,Bottega Veneta,Bag,Jodie,600261VCPP02132,https://bottega-veneta.dam.kering.com/asset/f9c74508-1d09-4d9c-82da-8114c361f4b4/Medium/600261VCPP02132_A.jpg?v=5,https://bottega-veneta.dam.kering.com/asset/f9c74508-1d09-4d9c-82da-8114c361f4b4/Medium/600261VCPP02132_A.jpg?v=5,https://www.bottegaveneta.com/en-us/jodie-fondant-600261VCPP02132.html,https://bottega-veneta.dam.kering.com/asset/f9c74508-1d09-4d9c-82da-8114c361f4b4/Medium/600261VCPP02132_A.jpg?v=5,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0090_1f1cbfa91517.jpg,1f1cbfa915171060e30172943959c7e716be1fab805b07c0123e5864d657ea8f,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/f9c74508-1d09-4d9c-82da-8114c361f4b4/Medium/600261VCPP02132_A.jpg?v=5""]"
SKU0091,Bottega Veneta,Bag,Jodie,600261V6FQ04548,https://bottega-veneta.dam.kering.com/asset/2a4f7ddc-4733-40c1-9258-4a3721749e39/Medium/600261V6FQ04548_A.jpg?v=2,https://bottega-veneta.dam.kering.com/asset/2a4f7ddc-4733-40c1-9258-4a3721749e39/Medium/600261V6FQ04548_A.jpg?v=2,https://www.bottegaveneta.com/en-us/jodie-cloudy-indigo-600261V6FQ04548.html,https://bottega-veneta.dam.kering.com/asset/2a4f7ddc-4733-40c1-9258-4a3721749e39/Medium/600261V6FQ04548_A.jpg?v=2,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0091_d574492be1a2.jpg,d574492be1a2e0bd4842ad846f0736bed84941c8415419ab8715afac9073c335,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/2a4f7ddc-4733-40c1-9258-4a3721749e39/Medium/600261V6FQ04548_A.jpg?v=2""]"
SKU0092,Bottega Veneta,Bag,Jodie,600261V5ZZ03785,https://bottega-veneta.dam.kering.com/asset/2fad618f-5b51-4851-ae3e-68a7228ee5af/Medium/600261V5ZZ03785_A.jpg?v=1,https://bottega-veneta.dam.kering.com/asset/2fad618f-5b51-4851-ae3e-68a7228ee5af/Medium/600261V5ZZ03785_A.jpg?v=1,https://www.bottegaveneta.com/en-us/jodie-green-tweed-600261V5ZZ03785.html,https://bottega-veneta.dam.kering.com/asset/2fad618f-5b51-4851-ae3e-68a7228ee5af/Medium/600261V5ZZ03785_A.jpg?v=1,downloaded,data\luxury-image-library\images\Bottega Veneta\Bag\SKU0092_a50df222e533.jpg,a50df222e53377f5f20985270525935054312c37a1579f8368c6b49188b1cf95,,,官方CDN主图直链,"[""https://bottega-veneta.dam.kering.com/asset/2fad618f-5b51-4851-ae3e-68a7228ee5af/Medium/600261V5ZZ03785_A.jpg?v=1""]"
SKU0093,CHANEL,Bag,Classic 11.12 Handbag,A01112Y0129594305,https://www.chanel.com/us/fashion/p/A01112Y0129594305/classic-11-12-handbag-lambskin-gold-tone-metal/,,https://www.chanel.com/us/fashion/p/A01112Y0129594305/classic-11-12-handbag-lambskin-gold-tone-metal/,,failed,,,HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden,,官网商品页（动态图片）,[]
SKU0094,CHANEL,Bag,CHANEL 25 Small Handbag,AS5293B24748U9397,https://www.chanel.com/us/fashion/p/AS5293B24748U9397/chanel-25-small-handbag-washed-denim-gold-tone-metal/,,https://www.chanel.com/us/fashion/p/AS5293B24748U9397/chanel-25-small-handbag-washed-denim-gold-tone-metal/,https://www.chanel.com/_ui/responsive/theme-onechanel/assets/media/favicon/192x192.png,downloaded,data\luxury-image-library\images\CHANEL\Bag\SKU0094_c7ae9a858fbe.png,c7ae9a858fbec77d6b886cf1054662936e2420c5850a7b3f8a3299082e1411d2,,,官网商品页（动态图片）,"[""https://www.chanel.com/us/fashion/p/AS5293B24748U9397/chanel-25-small-handbag-washed-denim-gold-tone-metal/"", ""https://www.chanel.com/_ui/responsive/theme-onechanel/assets/media/favicon/192x192.png""]"
SKU0095,Miu Miu,Outerwear,Denim trucker jacket,GWB252_16T8_F0008_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB252/16T8F0008/GWB252_16T8_F0008_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB252/16T8F0008/GWB252_16T8_F0008_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/denim-trucker-jacket/GWB252_16T8_F0008_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB252/16T8F0008/GWB252_16T8_F0008_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0095_396eab4d1ab5.jpg,396eab4d1ab5d13eb6f5886cc21e8140d64ee6e0bb6c1d6fa91ddc67c9f7e674,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB252/16T8F0008/GWB252_16T8_F0008_S_OOO_SLF.jpg""]"
SKU0096,Miu Miu,Outerwear,Light denim blouson jacket,GWB149_17N0_F0006_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB149/17N0F0006/GWB149_17N0_F0006_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB149/17N0F0006/GWB149_17N0_F0006_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/light-denim-blouson-jacket/GWB149_17N0_F0006_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB149/17N0F0006/GWB149_17N0_F0006_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0096_eb58e45a5323.jpg,eb58e45a532368ceac436e0799fb6c0a9ce6a2f43e9d849457a699b8179720c9,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB149/17N0F0006/GWB149_17N0_F0006_S_OOO_SLF.jpg""]"
SKU0097,Miu Miu,Outerwear,Cropped washed denim jacket,GWB314_197U_F0008_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB314/197UF0008/GWB314_197U_F0008_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB314/197UF0008/GWB314_197U_F0008_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/cropped-washed-denim-jacket/GWB314_197U_F0008_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB314/197UF0008/GWB314_197U_F0008_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0097_8432b03a599a.jpg,8432b03a599abe06736d129576d7b84e1c3f54bcb3ea955f26f6ca978c08b6aa,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/G/GWB/GWB314/197UF0008/GWB314_197U_F0008_S_OOO_SLF.jpg""]"
SKU0098,Dior,Outerwear,Fitted Jacket,325V21AL004_X9000,https://www.dior.com/en_us/fashion/products/325V21AL004_X9000,,https://www.dior.com/en_us/fashion/products/325V21AL004_X9000,,failed,,,HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden,,官网商品页（动态图片）,[]
SKU0099,Dior,Outerwear,30 Montaigne Bar Jacket,841V01A1166_X9000,https://www.dior.com/en_us/fashion/products/841V01A1166_X9000,,https://www.dior.com/en_us/fashion/products/841V01A1166_X9000,,failed,,,HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden | HTTPError: HTTP Error 403: Forbidden,,官网商品页（动态图片）,[]
SKU0100,Miu Miu,Outerwear,Technical fabric windbreaker,ML1597_148U_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/148UF063H/ML1597_148U_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/148UF063H/ML1597_148U_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/technical-fabric-windbreaker/ML1597_148U_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/148UF063H/ML1597_148U_F063H_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0100_71fdb66cb048.jpg,71fdb66cb04808afdf799bab55362c4543bbe8b455d08b0ca320699d0a597b7b,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/148UF063H/ML1597_148U_F063H_S_OOO_SLF.jpg""]"
SKU0101,Miu Miu,Outerwear,Technical fabric and shearling blouson jacket,ML1598_6464_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1598/6464F063H/ML1598_6464_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1598/6464F063H/ML1598_6464_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/technical-fabric-and-shearling-blouson-jacket/ML1598_6464_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1598/6464F063H/ML1598_6464_F063H_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0101_01f29cd578e6.jpg,01f29cd578e66cc69772e40a9269fb4dcb06c6e60eb4d41c3a0791b3a7307ed4,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1598/6464F063H/ML1598_6464_F063H_S_OOO_SLF.jpg""]"
SKU0102,Miu Miu,Outerwear,Technical fabric and shearling windbreaker,ML1597_6464_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F063H/ML1597_6464_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F063H/ML1597_6464_F063H_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/technical-fabric-and-shearling-windbreaker/ML1597_6464_F063H_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F063H/ML1597_6464_F063H_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0102_5287dbe98987.jpg,5287dbe98987267dd1802c43f6a68ff8b56a1c06f087931b6b88bcdaa7d89580,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F063H/ML1597_6464_F063H_S_OOO_SLF.jpg""]"
SKU0103,Miu Miu,Outerwear,Technical fabric and shearling windbreaker,ML1597_6464_F0304_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F0304/ML1597_6464_F0304_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F0304/ML1597_6464_F0304_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/technical-fabric-and-shearling-windbreaker/ML1597_6464_F0304_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F0304/ML1597_6464_F0304_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0103_0d14080711dc.jpg,0d14080711dcb72470d5eb740337ce48f47a3676d3ac3b18ae6be1f09038b8fe,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1597/6464F0304/ML1597_6464_F0304_S_OOO_SLF.jpg""]"
SKU0104,Miu Miu,Outerwear,Reversible single-breasted linen and shearling jacket,MS2195_6319_F0K74_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2195/6319F0K74/MS2195_6319_F0K74_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2195/6319F0K74/MS2195_6319_F0K74_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/reversible-single-breasted-linen-and-shearling-jacket/MS2195_6319_F0K74_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2195/6319F0K74/MS2195_6319_F0K74_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0104_4877a265fd91.jpg,4877a265fd9109002c5dd655a4aabc4da7ea5f006a265d56eaff9fa99c217309,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2195/6319F0K74/MS2195_6319_F0K74_S_OOO_SLF.jpg""]"
SKU0105,Miu Miu,Outerwear,Single-breasted double wool coat,MS2203_6471_F0050_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2203/6471F0050/MS2203_6471_F0050_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2203/6471F0050/MS2203_6471_F0050_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/single-breasted-double-wool-coat/MS2203_6471_F0050_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2203/6471F0050/MS2203_6471_F0050_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0105_8b612e13fd22.jpg,8b612e13fd225e3b030c42a4e3e4985577ebf6bd2c28743110203f2a38ada490,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2203/6471F0050/MS2203_6471_F0050_S_OOO_SLF.jpg""]"
SKU0106,Miu Miu,Outerwear,Double-breasted double wool jacket,MS2205_6471_F0031_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2205/6471F0031/MS2205_6471_F0031_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2205/6471F0031/MS2205_6471_F0031_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/double-breasted-double-wool-jacket/MS2205_6471_F0031_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2205/6471F0031/MS2205_6471_F0031_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0106_620094a41c20.jpg,620094a41c20c5eadb6a6f22c023ce4c824763689088c6ae857ac7baebe2f720,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2205/6471F0031/MS2205_6471_F0031_S_OOO_SLF.jpg""]"
SKU0107,Miu Miu,Outerwear,Single-breasted double wool and shearling coat,MS2197_6702_F0CHT_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2197/6702F0CHT/MS2197_6702_F0CHT_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2197/6702F0CHT/MS2197_6702_F0CHT_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/single-breasted-double-wool-and-shearling-coat/MS2197_6702_F0CHT_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2197/6702F0CHT/MS2197_6702_F0CHT_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0107_6dd3881a0910.jpg,6dd3881a0910b9b4e75e67b5165848768f74dae8768ad194117189f9757647cf,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2197/6702F0CHT/MS2197_6702_F0CHT_S_OOO_SLF.jpg""]"
SKU0108,Miu Miu,Outerwear,Shearling coat,MPS784_6776_F0280_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0280/MPS784_6776_F0280_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0280/MPS784_6776_F0280_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/shearling-coat/MPS784_6776_F0280_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0280/MPS784_6776_F0280_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0108_abc754f56045.jpg,abc754f5604565b7d27c5d52bcd3367755c42edc2bd95377c965910e1df2ced1,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0280/MPS784_6776_F0280_S_OOO_SLF.jpg""]"
SKU0109,Miu Miu,Outerwear,Shearling coat,MPS784_6776_F0A68_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0A68/MPS784_6776_F0A68_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0A68/MPS784_6776_F0A68_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/shearling-coat/MPS784_6776_F0A68_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0A68/MPS784_6776_F0A68_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0109_7359bbe1f03f.jpg,7359bbe1f03fc4b310c8a24c4a46d4bd08bae61f6f03b922f65977405ef1f459,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS784/6776F0A68/MPS784_6776_F0A68_S_OOO_SLF.jpg""]"
SKU0110,Miu Miu,Outerwear,Leather coat,MPS795_19E6_F0203_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS795/19E6F0203/MPS795_19E6_F0203_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS795/19E6F0203/MPS795_19E6_F0203_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/leather-coat/MPS795_19E6_F0203_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS795/19E6F0203/MPS795_19E6_F0203_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0110_985208f9de3c.jpg,985208f9de3cfe655f76dea216c3397bcb3fa1b0e1eaa06d70a6268fc13b20a1,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPS/MPS795/19E6F0203/MPS795_19E6_F0203_S_OOO_SLF.jpg""]"
SKU0111,Miu Miu,Outerwear,Leather blouson jacket,MPW071_19E6_F0003_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW071/19E6F0003/MPW071_19E6_F0003_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW071/19E6F0003/MPW071_19E6_F0003_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/leather-blouson-jacket/MPW071_19E6_F0003_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW071/19E6F0003/MPW071_19E6_F0003_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0111_79d875c54936.jpg,79d875c5493646ebcd54ae43921212c20cdfde32af18146369d1845a48cd68dc,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW071/19E6F0003/MPW071_19E6_F0003_S_OOO_SLF.jpg""]"
